id;Name;Description;Type;Year;Rating;Director;Genres;Image;startDate;endDate;webLink;netflixLink;Duration
70254521;"Kimlik Hırsızı";"Coloradolu Sandy Patterson işlemediği suçlarla itham edilince, onun adını kullanarak o suçları işleyen Floridalı "Sandy Patterson"ın izini bulmaya mecbur kalır.";Movie;2013;5.7;"Seth Gordon";"Komedi, Suç";...;2015-04-14;NULL;https://turflix.com/film/kimlik-hirsizi-70254521;https://www.netflix.com/title/70254521;111
70155618;"Gilmore Girls";"Bağımsızlığına düşkün bekar anne Lorelai, hazırcevaplıkların havada uçuştuğu bir ortamda, iyi bir üniversiteye gideceği belli olan yetenekli kızı Rory'yi yetiştirir.";TVSeries;2000;8.1;NULL;"Diziler, Komedi, Drama";...;2015-04-14;NULL;https://turflix.com/dizi/gilmore-girls-70155618;https://www.netflix.com/title/70155618;7
80109415;"Gilmore Girls: A Year in the Life";"Orijinal finalinden yaklaşık on yıl sonra seyircileriyle yeniden buluşan dizi, Lorelai, Rory ve Emily Gilmore'un dört mevsim boyunca yaşadıkları değişiklikleri anlatıyor.";TVSeries;2016;7.6;NULL;"Diziler, Komedi, Drama";...;2016-11-25;NULL;https://turflix.com/dizi/gilmore-girls-a-year-in-the-life-80109415;https://www.netflix.com/title/80109415;1
80245103;Halston;"İsmiyle bir imparatorluk kurdu. Tarzıyla bir döneme yön verdi. Hızla şöhret olan Amerikalı moda tasarımcısı Halston'ın hayatı aynı hızla kontrolden çıkmaya başladı.";TVSeries;2021;7.0;NULL;"Diziler, Drama";...;2021-05-15;NULL;https://turflix.com/dizi/halston-80245103;https://www.netflix.com/title/80245103;1
81221170;"En Soğuk Oyun";"1962'de Küba Füze Krizi sırasında sorunlu bir matematik dehası, ABD-Sovyetler satranç maçında oynamak üzere seçilir ve kendini ölümcül bir casusluk oyununda bulur.";Movie;2019;6.2;"Łukasz Kośmicki";"Drama, Gerilim";...;2020-02-08;NULL;https://turflix.com/film/en-soguk-oyun-81221170;https://www.netflix.com/title/81221170;103
70285581;Outlander;"Diana Gabaldon'ın popüler fantastik aşk romanları serisinden uyarlanan bu destansı hikaye, iki farklı zamanda geçen iki aşk hikayesine odaklanıyor.";TVSeries;2014;8.4;NULL;"Diziler, Aksiyon & Macera, Drama, Tarihi, Bilim Kurgu & Fantastik";...;2016-04-01;NULL;https://turflix.com/dizi/outlander-70285581;https://www.netflix.com/title/70285581;5
81151926;"Angela'nın Noel'i 2";"Babası Avustralya'da çalıştığı için ondan uzak kalan Angela, Noel'de ailesini yeniden buluşturmaya karar vererek bir plan kurar ve canıgönülden bir dilek tutar.";Movie;2020;6.4;"Damien O’Connor";Aile;...;2020-12-02;NULL;https://turflix.com/film/angela-nin-noel-dilegi-81151926;https://www.netflix.com/title/81151926;47
80230507;"Angela'nın Noel'i";"Noel arifesinde ailesiyle kiliseye giden Angela'nın aklına olağanüstü bir fikir gelir. Frank McCourt'un öyküsünden uyarlanan, yürekleri ısıtacak bir hikâye.";Movie;2018;7.1;"Damien O’Connor";"Animasyon, Aile";...;2018-11-30;NULL;https://turflix.com/film/angela-nin-noel-i-80230507;https://www.netflix.com/title/80230507;30
70217912;"Pamuk Prenses ve Avcı";"Pamuk Prenses masalının yenilenmiş versiyonunda kar beyaz tenli genç kız, onu öldürmesi için gönderilen avcıdan öğrendiği yeteneklerle Kötü Kalpli Kraliçe'yle savaşır.";Movie;2012;6.1;"Rupert Sanders";"Aksiyon, Macera, Aile, Fantastik";...;2015-04-14;NULL;https://turflix.com/film/pamuk-prenses-ve-avci-70217912;https://www.netflix.com/title/70217912;127
80146487;"Kabuktaki Hayalet";"Ölümden kurtarılan ve bir cyborg olarak dirilen Binbaşı Kusanagi, siber suçluları avlayan bir görev gücünün lideridir. Ancak bir hacker'ın çok daha büyük planları vardır.";Movie;2017;6.3;"Rupert Sanders";"Aksiyon, Macera, Suç, Bilim kurgu, Gerilim";...;2021-06-01;NULL;https://turflix.com/film/kabuktaki-hayalet-80146487;https://www.netflix.com/title/80146487;106
70307658;Lucy;"Tayvan'daki genç bir Amerikalı istemeden uyuşturucu kuryesi olur. Vücuduna nüfuz eden yüksek teknoloji ürünü uyuşturucular, insan üstü güçler kazanmasını sağlar.";Movie;2014;6.4;"Luc Besson";"Aksiyon, Macera, Suç, Bilim kurgu, Gerilim";...;2016-06-03;NULL;https://turflix.com/film/lucy-70307658;https://www.netflix.com/title/70307658;89
80170280;"Valerian ve Bin Gezegen İmparatorluğu";"Uzay polisleri Valerian ve Laureline, soyu tükenmek üzere olan bir yaratığı ele geçirmek, kaçırılan komutanlarını kurtarmak ve galaksiyi korumak için operasyona çıkar.";Movie;2017;6.5;"Luc Besson";"Aksiyon, Macera, Bilim kurgu";...;2018-03-31;NULL;https://turflix.com/film/valerian-ve-bin-gezegen-imparatorlugu-80170280;https://www.netflix.com/title/80170280;136
70293644;"Şeytan Düğümü";"8 yaşında üç çocuğun öldürülmesinin ardından intikam ateşiyle yanıp tutuşan West Memphis halkı, Satanist olduklarından şüphelenilen üç genci suçlar.";Movie;2013;6.1;"Atom Egoyan";"Suç, Drama";...;2015-04-14;NULL;https://turflix.com/film/seytan-dueguemue-70293644;https://www.netflix.com/title/70293644;114
60020322;"Bridget Jones'un Günlügü";"Erişebileceği en iyi adam yerine mükemmel adamın peşine düşen Bridget Jones'un bu yolculuğunun eğlence dolu hikâyesi, kadın zihninin işleyişine bir bakış sunuyor.";Movie;2001;6.7;"Sharon Maguire";"Komedi, Romantik";...;2015-04-14;NULL;https://turflix.com/film/bridget-jones-un-guenluegue-60020322;https://www.netflix.com/title/60020322;98
80197889;"WHAT / IF";"İdealist bir bilim insanı ve kocası, kadının tıbbi teknoloji startup'ı için çaresizce kaynak ararken esrarengiz bir yatırımcı ile korkunç bir anlaşma yapar.";TVSeries;2019;6.3;NULL;"Diziler, Drama, Gerilim";...;2019-05-24;NULL;https://turflix.com/dizi/what-if-80197889;https://www.netflix.com/title/80197889;1
80085439;"Frank and Cindy";"Bir belgeselden uyarlanan dram-komedi türü filmde, bir sinema öğrencisi kamerasını acılı annesine ve tükenmiş bir rock yıldızı olan üvey babasına çevirir.";Movie;2015;6.1;"G.J. Echternkamp";"Komedi, Drama";...;2016-04-01;NULL;https://turflix.com/film/frank-and-cindy-80085439;https://www.netflix.com/title/80085439;101
80085438;"Frank and Cindy";"Frank Cindy ile evlendiğinde yükselişteki bir pop yıldızıydı. Hayallerinin yıkılmasıyla ve alkol bağımlılığıyla geçen onlarca yılın ardından, mutluluk artık çok uzakta.";Movie;2007;7.0;"G.J. Echternkamp";"Belgesel, Müzik";...;2016-04-01;NULL;https://turflix.com/film/frank-and-cindy-80085438;https://www.netflix.com/title/80085438;70
70295182;"Gece Vurgunu";"Genç bir düzenbaz, Los Angeles sokaklarında dolaşıp felaketleri ve ölümü filme çekerek başarıya ulaşır. Ancak kaydettiği karanlık dünya, onu ele geçirmeye başlar.";Movie;2014;7.8;"Dan Gilroy";"Suç, Drama, Gerilim";...;2015-04-14;NULL;https://turflix.com/film/gece-vurgunu-70295182;https://www.netflix.com/title/70295182;118
80199689;"Velvet Buzzsaw";"Korkulan bir eleştirmenin, soğuk bir galeri sahibinin ve hırslı bir asistanın kısa süre önce ölen bir ressamın tablolarını havada kapması korkunç sonuçlara yol açar.";Movie;2019;5.7;"Dan Gilroy";"Drama, Gerilim";...;2019-02-01;NULL;https://turflix.com/film/velvet-buzzsaw-80199689;https://www.netflix.com/title/80199689;112
80091936;Okja;"Dünya tatlısı dev bir yaratık ile onu büyüten Mija, hayvan hakları savunucuları, aç gözlü şirketler ve bilimsel etik kurallarının ortasında, çapraz ateşte kalır.";Movie;2017;7.3;"Bong Joon Ho";"Aksiyon, Macera, Komedi, Drama";...;2017-06-28;NULL;https://turflix.com/film/okja-80091936;https://www.netflix.com/title/80091936;121
81221938;Parazit;"Yoksul bir ailenin kurnaz üyeleri, ayrıcalıklı bir hayat süren ve yokluk nedir bilmeyen zengin bir ailenin hizmetinde birer birer çalışmaya başlar.";Movie;2019;8.6;"Bong Joon Ho";"Komedi, Gerilim";...;2020-09-03;NULL;https://turflix.com/film/parazit-81221938;https://www.netflix.com/title/81221938;131
80236133;"The Drug King";"Busanlı küçük çaplı bir kaçakçı, 1970'lerde yasa dışı uyuşturucu ticaretine balıklama dalar ve Japonya'ya yapılan uyuşturucu ihracatının kralı olur.";Movie;2018;6.2;"Woo Min-ho";"Suç, Drama";...;2019-02-21;NULL;https://turflix.com/film/the-drug-king-80236133;https://www.netflix.com/title/80236133;138
80180171;Kingdom;"Hasta kral hakkında tuhaf dedikodular yayılmaya başlarken, ülkeyi esir alan gizemli salgına karşı halkın son umudu veliaht prenstir.";TVSeries;2019;6.5;NULL;"Diziler, Aksiyon & Macera, Drama, Tarihi, Korku, Gerilim";...;2019-01-25;NULL;https://turflix.com/dizi/kingdom-80180171;https://www.netflix.com/title/80180171;2
81177545;Hyena;;TVSeries;2020;7.8;NULL;"Diziler, Drama";...;2020-02-21;NULL;https://turflix.com/dizi/hyena-81177545;https://www.netflix.com/title/81177545;1
80987077;Signal;"2015 yılından bir profil uzmanı ile 1989 yılından bir dedektif, zaman ötesi bir telsizle iletişim kurarak suç ve adaletsizlikle savaşmak için güçlerini birleştirir.";TVSeries;2016;8.6;NULL;"Diziler, Suç, Drama, Tarihi, Gerilim";...;2018-04-28;NULL;https://turflix.com/dizi/signal-80987077;https://www.netflix.com/title/80987077;1
80990381;"Move to Heaven";"Mesleği olay mahalli temizliği olan bir genç ve eski bir mahkum olan amcası, ölenlerin hayatlarına dair bilinmeyen öyküleri geride kalan yakınlarına aktarmaya başlar.";TVSeries;2021;NULL;NULL;"Diziler, Drama";...;2021-05-15;NULL;https://turflix.com/dizi/move-to-heaven-80990381;https://www.netflix.com/title/80990381;1
81403966;Navillera;"Hayallerinin peşinden koşan 70 yaşındaki bir adam ve 23 yaşındaki yetenekli bir genç, balet olma yolculuğunda birbirlerine yardım ederek zorlukları aşar.";TVSeries;2021;NULL;NULL;"Diziler, Drama";...;2021-03-23;NULL;https://turflix.com/dizi/navillera-81403966;https://www.netflix.com/title/81403966;1
80158750;"Lucid Dream";"Kaçırılan oğlunu üç yıl boyunca arayan perişan baba, kayıp çocuğunu istihare rüyaları aracılığıyla bulmaya çalışır.";Movie;2017;6.1;"Kim Joon-sung";"Bilim kurgu, Gerilim";...;2017-06-02;NULL;https://turflix.com/film/lucid-dream-80158750;https://www.netflix.com/title/80158750;101
70278876;"Rooftop Prince";"300 yıl sonraki geleceğe gönderilen bir veliaht prens, merhum eşine benzeyen bir kadına yakın olabilmek için yeni bir kimliğe bürünür.";TVSeries;2012;7.8;NULL;"Diziler, Komedi, Drama, Bilim Kurgu & Fantastik";...;2018-02-15;NULL;https://turflix.com/dizi/rooftop-prince-70278876;https://www.netflix.com/title/70278876;1
81267743;"Familiar Wife";"Tuhaf şekilde zamanda geriye gitme şansı yakalayan bir adam, tüm hayatının ve hatta evlendiği kişinin bambaşka olduğu bir dünyaya uyanır.";TVSeries;2018;NULL;NULL;"Diziler, Drama";...;2020-09-30;NULL;https://turflix.com/dizi/familiar-wife-81267743;https://www.netflix.com/title/81267743;1
80999070;Defendant;"Eşini ve kızını öldürmekle suçlanan Savcı Park Jeong-u, masumiyetini kanıtlamak için hafızasını geri kazanmaya ve eşi benzeri olmayan bir şekilde kanıt toplamaya çalışır.";TVSeries;2017;8.2;NULL;"Diziler, Suç, Drama, Gerilim";...;2021-06-04;NULL;https://turflix.com/dizi/defendant-80999070;https://www.netflix.com/title/80999070;1
81042328;"I'm not a robot";"Bir finans şirketinin ana hissedarının insanlarla temasa karşı alerjisi vardır. Ama bu münzevi yaşamı, robot kılığına girmiş bir yatırımcının gelişiyle kesintiye uğrar.";TVSeries;2017;NULL;NULL;"Diziler, Komedi, Drama";...;2019-02-27;NULL;https://turflix.com/dizi/i-m-not-a-robot-81042328;https://www.netflix.com/title/81042328;1
80211787;"Strongest Deliveryman";"İki gözü pek yemek dağıtıcısı, büyük hedeflere ulaşmak için sosyo-ekonomik dezavantajlarının üstesinden gelmeye çalışır. Bu sırada karşılarına bir de aşk çıkar.";TVSeries;2017;7.3;NULL;"Diziler, Drama";...;2017-11-28;NULL;https://turflix.com/dizi/strongest-deliveryman-80211787;https://www.netflix.com/title/80211787;1
81167065;"Chicago Typewriter";"Bir veteriner ve iki yazar, Japon koloni döneminden Koreli bağımsızlık savaşçılarıyla gizemli bir bağlantı kurar.";TVSeries;2017;8.3;NULL;"Diziler, Drama, Tarihi";...;2019-09-30;NULL;https://turflix.com/dizi/chicago-typewriter-81167065;https://www.netflix.com/title/81167065;1
81240831;#Alive;"Şehir, korkunç bir virüsün pençesindeyken kendini eve kilitleyen yalnız bir adam, dijital yollarla yardım isteme imkânından yoksun şekilde çaresizce çıkış yolu arar.";Movie;2020;6.3;"Cho Il";"Korku, Gerilim";...;2020-09-08;NULL;https://turflix.com/film/alive-81240831;https://www.netflix.com/title/81240831;98
80998959;Doctors;"Dik kafalı ve suça eğilimli genç bir kız, karşısına çıkan merhametli bir öğretmenin verdiği ilham sayesinde gidişatını değiştirerek beyin ve sinir cerrahı olur.";TVSeries;2016;7.7;NULL;"Diziler, Drama";...;2018-10-15;NULL;https://turflix.com/dizi/doctors-80998959;https://www.netflix.com/title/80998959;1
81093182;"Black Knight: The Man Who Guards Me";"Sevdiği kadını korumak için gereken her şeyi yapmaya kararlı olan başarılı bir yönetici, geçmişiyle bağlantılı olabilecek bir seyahat acentesiyle tanışır.";TVSeries;2017;NULL;NULL;"Diziler, Drama, Bilim Kurgu & Fantastik";...;2019-07-01;NULL;https://turflix.com/dizi/black-knight-the-man-who-guards-me-81093182;https://www.netflix.com/title/81093182;1
81116487;"Rookie Historian Goo Hae-Ryung";"Özgür ruhlu Goo Hae-ryung, kadın tarihçiler için resmi bir devlet görevi açıldığını öğrenince, Joseon kraliyet sarayında âlim olarak yeni bir hayata başlar.";TVSeries;2019;8.2;NULL;"Diziler, Drama, Tarihi";...;2019-07-17;NULL;https://turflix.com/dizi/rookie-historian-goo-hae-ryung-81116487;https://www.netflix.com/title/81116487;1
81030026;"My ID is Gangnam Beauty";"Görünüşü nedeniyle zorbalığa uğrayan Mi-rae, daha iyi bir yaşam umuduyla estetik ameliyat olsa da üniversitede yeni zorluklar yaşar. Popüler Kore webtoon'undan uyarlandı.";TVSeries;2018;7.5;NULL;"Diziler, Drama";...;2018-10-31;NULL;https://turflix.com/dizi/my-id-is-gangnam-beauty-81030026;https://www.netflix.com/title/81030026;1
81093126;"Fight for My Way";"Eski bir tekvando şampiyonu ve bir danışma görevlisi, sıradan bir geçmişe sahip olanlara iyi davranmayan bir dünyada hayallerinin peşine düşmeyi arzular.";TVSeries;2017;8.1;NULL;"Diziler, Komedi, Drama";...;2019-07-01;NULL;https://turflix.com/dizi/fight-for-my-way-81093126;https://www.netflix.com/title/81093126;1
81033650;Inheritors;"Farklı sosyal sınıflardan gelen iki genç, Los Angeles'ta şans eseri karşılaşmalarının ardından Kore'nin en zenginlerinin gittiği seçkin bir lisede tekrar bir araya gelir.";TVSeries;2013;NULL;NULL;"Diziler, Drama";...;2018-11-29;NULL;https://turflix.com/dizi/inheritors-81033650;https://www.netflix.com/title/81033650;1
81260283;"The King: Eternal Monarch";"Günümüzde bir Kore İmparatoru, gizemli bir portal aracılığıyla geçtiği paralel bir evrende cesur bir dedektifle karşılaşır.";TVSeries;2020;NULL;NULL;"Diziler, Suç, Drama, Bilim Kurgu & Fantastik";...;2020-04-17;NULL;https://turflix.com/dizi/the-king-eternal-monarch-81260283;https://www.netflix.com/title/81260283;1
81166946;"Cheese in the Trap";"Popüler webtoon'dan uyarlanan bu dizide, üniversiteye uyum sağlamaya çalışan yoksul bir öğrenci karanlık bir yanı olan zengin bir üst sınıf öğrencisinin dikkatini çeker.";TVSeries;2016;7.4;NULL;"Diziler, Drama";...;2019-09-30;NULL;https://turflix.com/dizi/cheese-in-the-trap-81166946;https://www.netflix.com/title/81166946;1
80178427;"Bad Guys";"Şehirdeki en kötü suçları ortadan kaldırmak için yeniden göreve getirilen bir dedektif, suçluları yakalamakta yardımlarına başvurmak üzere üç mahkûmun tahliyesini ister.";TVSeries;2014;7.9;NULL;"Diziler, Aksiyon & Macera, Suç, Drama, Gerilim";...;2017-06-17;NULL;https://turflix.com/dizi/bad-guys-80178427;https://www.netflix.com/title/80178427;1
81042426;"The Rebel";"Hong Gil-dong, Joseon Hanedanlığı döneminde Yeonsangun’un egemenliği altında ezilen halkın kahramanı olur ve zamanla bir efsaneye dönüşür.";TVSeries;2017;NULL;NULL;"Diziler, Aksiyon & Macera, Drama, Tarihi";...;2021-06-05;NULL;https://turflix.com/dizi/the-rebel-81042426;https://www.netflix.com/title/81042426;1
81030008;"Clean With Passion For Now";"Bir webtoondan uyarlanan bu Kore dramasında, mikrop fobisi olan bir temizlik şirketi CEO'su ile tertip düzen nedir bilmeyen bir kadın arasında sürpriz bir aşk doğar.";TVSeries;2018;6.6;NULL;"Diziler, Komedi, Drama";...;2018-11-27;NULL;https://turflix.com/dizi/clean-with-passion-for-now-81030008;https://www.netflix.com/title/81030008;1
80986896;"Love in the Moonlight";"Tüm hayatını erkek olarak geçiren genç bir Joseon kadını, kraliyet sarayında harem ağası olur. Burada, veliaht prens ile aralarında bir bağ oluşmaya başlar.";TVSeries;2016;7.8;NULL;"Diziler, Komedi, Drama, Tarihi";...;2018-05-15;NULL;https://turflix.com/dizi/love-in-the-moonlight-80986896;https://www.netflix.com/title/80986896;1
80195839;"Hyori's Bed & Breakfast";"K-pop divası Lee Hyo-ri ve eşi, güzel Jeju Adası'ndaki evlerinin kapılarını gezginlere açarak ücretsiz konaklama, yemek ve gece sohbetleri sunuyor.";TVSeries;2017;NULL;NULL;"Diziler, Reality Şov";...;2017-07-05;NULL;https://turflix.com/dizi/hyori-s-bed-breakfast-80195839;https://www.netflix.com/title/80195839;1
70244998;"Dream High";"Kirin Sanat Lisesinde okuyan altı azimli öğrenci, Kore müzik sektöründe yıldız olma hayallerini gerçeğe dönüştürmek için çalışır.";TVSeries;2011;7.6;NULL;"Diziler, Drama, Müzik";...;2018-06-26;NULL;https://turflix.com/dizi/dream-high-70244998;https://www.netflix.com/title/70244998;1
81290293;Start-Up;"Sanal rüyaları gerçeğe dönüştürmeyi arzulayan genç girişimciler, Kore'nin yüksek teknoloji sektörünün amansız dünyasında başarı ve aşk için rekabet ediyor.";TVSeries;2020;6.4;NULL;"Diziler, Komedi, Drama";...;2020-10-18;NULL;https://turflix.com/dizi/start-up-81290293;https://www.netflix.com/title/81290293;1
81012487;"The Bride of Habaek";"İnsanların dünyasındaki kutsal taş arayışı yoldan çıkınca su tanrısı Habaek, ona hizmet etmeye yazgılı bir psikiyatristten yardım ister.";TVSeries;2017;NULL;NULL;"Diziler, Komedi, Drama, Bilim Kurgu & Fantastik";...;2018-10-03;NULL;https://turflix.com/dizi/the-bride-of-habaek-81012487;https://www.netflix.com/title/81012487;1
80178404;"Oh My Ghost";"Şehvetli bir bakirenin ruhu tarafından ele geçirilen utangaç şef yardımcısı, kendine güvenen seks düşkünü biri hâline gelerek kibirli bir yıldız aşçının dikkatini çeker.";TVSeries;2015;8.1;NULL;"Diziler, Komedi, Drama";...;2017-06-30;NULL;https://turflix.com/dizi/oh-my-ghost-80178404;https://www.netflix.com/title/80178404;1
